aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"64,400",18,6,2021, , ,54.7,3,703,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"83,000",24,6,2021, , ,59.95,20,232,1,N, 
 ,종로중흥S클래스,11110-2339,0202,0003,2013, , , ,"12,900",15,6,2021, , ,17.811,14,202-3,1,N, 
 ,종로청계힐스테이트,11110-2234,0766,0000,2009, , , ,"108,500",28,6,2021, , ,84.9478,16,766,1,N, 
 ,덕산,11110-29,0639,0050,1999, , , ,"53,000",6,6,2021, , ,59.28,5,639-50,1,N, 
 ,현대,11110-90,0082,0000,2000, , , ,"149,000",6,6,2021, , ,114.9,9,82,1,N, 
 ,부암스카이뷰,11110-150,0218,0001,2004, , , ,"58,400",19,6,2021, , ,81,4,218-1,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"145,000",23,6,2021, , ,84.858,12,60,1,N, 
 ,대아파크빌,11110-86,0254,0000,1998, , , ,"39,000",21,6,2021, , ,59.22,4,254,1,N, 
 ,효성쥬얼리시티,11110-2155,0048,0002,2006, , , ,"95,000",13,6,2021, , ,92.81,15,48-2,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"194,500",2,6,2021, , ,84.614,18,199,1,N, 
 ,창신쌍용1,11110-37,0702,0000,1992, , , ,"74,500",12,6,2021, , ,54.7,9,702,1,N, 
 ,창신쌍용1,11110-37,0702,0000,1992, , , ,"86,000",19,6,2021, , ,79.87,8,702,1,N, 
 ,종로동광모닝스카이,11110-2343,1421,0001,2013, , , ,"10,800",19,6,2021, , ,15.855,11,1421-1,1,N, 
 ,종로유케이201,11110-2334,0201,0011,2013, , , ,"11,000",10,6,2021, , ,12.09,9,201-11,1,N, 
 ,킹스매너,11110-118,0110,0015,2004, , , ,"175,000",14,6,2021, , ,201.82,3,110-15,1,N, 
 ,현대,11110-90,0082,0000,2000, , , ,"140,000",31,7,2021, , ,114.9,10,82,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"138,000",29,7,2021, , ,94.51,8,9,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"189,000",6,7,2021, , ,84.614,2,199,1,N, 
 ,현대,11110-90,0082,0000,2000, ,22.01.03,O,"139,950",31,7,2021, , ,114.9,10,82,1,N, 
 ,경희궁의아침4단지,11110-117,0073,0000,2004, , , ,"205,000",31,7,2021, , ,150.48,13,73,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"69,800",25,7,2021, , ,54.7,7,703,1,N, 
 ,숭인상가,11110-48,0204,0011,1979, , , ,"70,000",24,7,2021, , ,78.75,8,204-11,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"65,500",28,7,2021, , ,64.66,3,703,1,N, 
 ,부암스카이뷰,11110-150,0218,0001,2004, , , ,"49,000",29,7,2021, , ,81,1,218-1,1,N, 
 ,경희궁자이(4단지),11110-2464,0126,0000,2017, , , ,"85,000",30,7,2021, , ,33.982,7,126,1,N, 
 ,대성아파트,11110-52,0041,0001,1971, , , ,"46,300",17,7,2021, , ,94.94,7,41-1,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, ,21.10.13,O,"138,000",29,7,2021, , ,94.51,8,9,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"195,000",16,7,2021, , ,84.907,21,199,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"84,500",16,7,2021, , ,79.87,13,703,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"164,500",22,7,2021, , ,159.01,9,9,1,N, 
 ,경희궁의아침3단지,11110-116,0072,0000,2004, , , ,"177,000",19,7,2021, , ,150.48,15,72,1,N, 
 ,대성스카이렉스,11110-2223,0110,0000,2008, , , ,"126,500",20,7,2021, , ,137.55,6,110,1,N, 
 ,광화문스페이스본(106동),11110-2204,0009,0001,2008, , , ,"167,000",15,7,2021, , ,144.52,7,9-1,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"164,700",22,7,2021, , ,59.855,11,199,1,N, 
 ,현대뜨레비앙,11110-102,0055,0000,2003, , , ,"31,500",12,7,2021, , ,48.54,3,55,1,N, 
 ,현대뜨레비앙,11110-102,0055,0000,2003, , , ,"26,800",12,7,2021, , ,36.08,8,55,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"129,500",24,7,2021, , ,97.61,7,9,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"180,000",19,7,2021, , ,147.31,7,9,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"75,000",5,7,2021, , ,79.87,2,703,1,N, 
 ,벽산블루밍평창힐스,11110-146,0045,0000,2004, , , ,"162,500",8,7,2021, , ,186.9,5,45,1,N, 
 ,효성쥬얼리시티,11110-2155,0048,0002,2006, , , ,"89,000",12,7,2021, , ,84.64,7,48-2,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"108,500",26,7,2021, , ,84.9,4,232,1,N, 
 ,부암스카이뷰,11110-150,0218,0001,2004, , , ,"50,000",14,7,2021, , ,76.65,2,218-1,1,N, 
 ,경희궁롯데캐슬,11110-2519,0089,0000,2019, , , ,"140,000",14,7,2021, , ,59.6737,4,89,1,N, 
 ,종로센트레빌,11110-2224,0002,0001,2008, , , ,"95,000",28,7,2021, , ,59.92,4,2-1,1,N, 
 ,현대,11110-90,0082,0000,2000, , , ,"125,000",10,7,2021, , ,84.92,14,82,1,N, 
 ,대성아파트,11110-52,0041,0001,1971, , , ,"14,000",27,7,2021, , ,19.27,1,41-1,1,N, 
 ,덕산,11110-29,0639,0050,1999, , , ,"55,900",17,7,2021, , ,59.28,4,639-50,1,N, 
 ,종로동광모닝스카이,11110-2343,1421,0001,2013, , , ,"12,000",19,7,2021, , ,15.855,10,1421-1,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"70,000",10,7,2021, , ,64.66,9,703,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"194,000",13,7,2021, , ,84.944,11,199,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"85,000",12,7,2021, , ,79.87,7,703,1,N, 
 ,로얄팰리스스위트,11110-205,0085,0000,2005, , , ,"130,000",1,7,2021, , ,130.98,17,85,1,N, 
 ,디팰리스,11110-2539,0171,0000,2020, , , ,"360,000",7,7,2021, , ,158.324,16,171,1,N, 
 ,경희궁자이(4단지),11110-2464,0126,0000,2017, , , ,"119,000",10,7,2021, , ,45.879,18,126,1,N, 
 ,갑을아파트,11110-68,0595,0000,1997, , , ,"19,000",22,7,2021, , ,30.46,13,595,1,N, 
 ,종로동광모닝스카이,11110-2343,1421,0001,2013, , , ,"11,500",21,7,2021, , ,15.855,16,1421-1,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, ,21.09.27,O,"189,000",6,7,2021, , ,84.614,2,199,1,N, 
 ,현대뜨레비앙,11110-102,0055,0000,2003, , , ,"30,000",19,7,2021, , ,43.98,6,55,1,N, 
 ,도시그린빌라,11110-44,0181,0121,1997, , , ,"30,000",5,7,2021, , ,58.79,1,181-121,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"139,400",8,7,2021, , ,84.858,5,60,1,N, 
 ,마운틴뷰,11110-2502,0125,0005,2019, , , ,"58,500",3,7,2021, , ,66.13,3,125-5,1,N, 
 ,경희궁자이(4단지),11110-2464,0126,0000,2017, , , ,"87,000",3,7,2021, , ,37.2635,8,126,1,N, 
 ,종로아인스빌,11110-2344,1392,0001,2013, , , ,"10,500",5,7,2021, , ,12.15,15,1392-1,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"137,500",29,8,2021, , ,114.931,2,60,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"250,000",28,8,2021, , ,116.986,8,199,1,N, 
 ,동아,11110-51,0101,0000,1995, , , ,"83,500",28,8,2021, , ,59.98,8,101,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"195,000",27,8,2021, , ,84.9071,12,199,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"164,500",22,8,2021, , ,114.931,9,60,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"133,000",21,8,2021, , ,84.858,14,60,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"69,700",27,8,2021, , ,54.7,9,703,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"245,000",30,8,2021, , ,116.938,2,199,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"234,500",25,8,2021, , ,101.991,4,199,1,N, 
 ,롯데캐슬천지인,11110-152,0076,0000,2004, , , ,"112,000",17,8,2021, , ,84.95,26,76,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"165,000",21,8,2021, , ,136.4,8,9,1,N, 
 ,삼성,11110-73,0596,0000,1998, , , ,"64,000",21,8,2021, , ,59.97,2,596,1,N, 
 ,현대,11110-90,0082,0000,2000, , , ,"128,960",19,8,2021, , ,84.92,4,82,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"67,700",12,8,2021, , ,54.7,3,703,1,N, 
 ,현대,11110-90,0082,0000,2000, , , ,"137,900",28,8,2021, , ,84.92,6,82,1,N, 
 ,이화에수풀,11110-2359,0195,0010,2014, , , ,"20,000",29,8,2021, , ,16.98,12,195-10,1,N, 
 ,종로중흥S클래스,11110-2339,0202,0003,2013, , , ,"12,650",16,8,2021, , ,17.811,7,202-3,1,N, 
 ,경희궁자이(3단지),11110-2446,0233,0000,2017, , , ,"205,000",20,8,2021, , ,84.8359,8,233,1,N, 
 ,브라운스톤창신,11110-2150,0023,0076,2006, , , ,"84,500",10,8,2021, , ,84.67,12,23-76,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"169,500",6,8,2021, , ,114.931,16,60,1,N, 
 ,대성스카이렉스,11110-2223,0110,0000,2008, , , ,"96,000",4,8,2021, , ,116.03,5,110,1,N, 
 ,종로중흥S클래스,11110-2339,0202,0003,2013, , , ,"12,500",7,8,2021, , ,17.811,6,202-3,1,N, 
 ,갑을아파트,11110-68,0595,0000,1997, , , ,"33,000",24,8,2021, , ,64.88,11,595,1,N, 
 ,광화문스페이스본(106동),11110-2204,0009,0001,2008, , , ,"209,000",5,8,2021, , ,163.33,13,9-1,1,N, 
 ,신현(101동),11110-7,0006,0013,2002, , , ,"80,000",16,8,2021, , ,84.82,1,6-13,1,N, 
 ,종로중흥S클래스,11110-2339,0202,0003,2013, , , ,"13,000",6,8,2021, , ,17.811,5,202-3,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"126,500",14,8,2021, , ,84.858,3,60,1,N, 
 ,경희궁자이(3단지),11110-2446,0233,0000,2017, , , ,"197,000",2,8,2021, , ,84.614,5,233,1,N, 
 ,대성아파트,11110-52,0041,0001,1971, , , ,"20,000",13,8,2021, , ,30.28,6,41-1,1,N, 
 ,프라임캐슬(케이빌라트),11110-151,0265,0010,2002, , , ,"49,000",6,8,2021, , ,88.89,1,265-10,1,N, 
 ,경희궁자이(3단지),11110-2446,0233,0000,2017, , , ,"199,500",5,8,2021, , ,84.836,14,233,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"11,600",6,8,2021, , ,15,7,296-19,1,N, 
 ,현대뜨레비앙,11110-102,0055,0000,2003, , , ,"32,000",14,8,2021, , ,48.54,7,55,1,N, 
 ,롯데캐슬천지인,11110-152,0076,0000,2004, , , ,"127,500",3,8,2021, , ,111.73,17,76,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"160,000",10,8,2021, , ,158.99,4,9,1,N, 
 ,아남1,11110-25,0004,0000,1995, , , ,"120,000",2,8,2021, , ,84.9,7,4,1,N, 
 ,밀레니엄,11110-2292,0179,0005,2017, , , ,"74,700",9,9,2021, , ,108.18,2,179-5,1,N, 
 ,덕산,11110-29,0639,0050,1999, , , ,"61,700",29,9,2021, , ,59.28,1,639-50,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"29,800",28,9,2021, , ,19.31,15,126-2,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"76,500",29,9,2021, , ,64.66,8,703,1,N, 
 ,흥인,11110-40,0627,0021,1997, , , ,"43,000",28,9,2021, , ,56.88,5,627-21,1,N, 
 ,경희궁자이(4단지),11110-2464,0126,0000,2017, , , ,"89,400",26,9,2021, , ,37.2635,9,126,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,500",24,9,2021, , ,25.55,14,126-2,1,N, 
 ,덕산,11110-29,0639,0050,1999, ,21.12.07,O,"61,700",29,9,2021, , ,59.28,1,639-50,1,N, 
 ,갑을아파트,11110-68,0595,0000,1997, , , ,"30,000",14,9,2021, , ,53.33,9,595,1,N, 
 ,대성아파트,11110-52,0041,0001,1971, , , ,"18,000",11,9,2021, , ,19.27,7,41-1,1,N, 
 ,밀레니엄,11110-2292,0179,0005,2017, ,22.01.04,O,"74,700",9,9,2021, , ,108.18,2,179-5,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",28,9,2021, , ,24.44,8,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",27,9,2021, , ,26.33,11,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"33,800",8,9,2021, , ,20.87,14,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,500",14,9,2021, , ,25.55,12,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,800",9,9,2021, , ,26.65,14,126-2,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"83,000",14,9,2021, , ,59.95,8,232,1,N, 
 ,광화문스페이스본(106동),11110-2204,0009,0001,2008, , , ,"165,000",14,9,2021, , ,144.52,5,9-1,1,N, 
 ,동아,11110-51,0101,0000,1995, , , ,"83,000",8,9,2021, , ,59.98,4,101,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"239,500",13,9,2021, , ,101.991,13,199,1,N, 
 ,종로동광모닝스카이,11110-2343,1421,0001,2013, , , ,"10,700",7,9,2021, , ,15.855,13,1421-1,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"33,800",16,9,2021, , ,20.87,10,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,000",29,9,2021, , ,26.65,5,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",6,9,2021, , ,24.44,10,126-2,1,N, 
 ,삼흥,11110-35,0638,0045,1996, , , ,"55,000",6,9,2021, , ,57.42,4,638-45,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,300",1,9,2021, , ,25.55,10,126-2,1,N, 
 ,종로센트레빌,11110-2224,0002,0001,2008, , , ,"97,300",4,9,2021, , ,59.92,12,2-1,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"200,000",7,9,2021, , ,84.944,3,199,1,N, 
 ,광화문스페이스본(106동),11110-2204,0009,0001,2008, , , ,"170,000",2,9,2021, , ,150.4,8,9-1,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"70,000",10,9,2021, , ,54.7,6,703,1,N, 
 ,로얄팰리스스위트,11110-205,0085,0000,2005, , , ,"30,000",15,9,2021, , ,29.31,12,85,1,N, 
 ,로얄팰리스스위트,11110-205,0085,0000,2005, , , ,"30,200",11,9,2021, , ,29.31,17,85,1,N, 
 ,인왕산아이파크,11110-2212,0060,0000,2008, , , ,"151,000",4,9,2021, , ,114.931,2,60,1,N, 
 ,대성스카이렉스,11110-2223,0110,0000,2008, , , ,"115,000",8,9,2021, , ,116.03,9,110,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"12,450",4,9,2021, , ,14.69,8,296-19,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"33,800",25,10,2021, , ,20.87,8,126-2,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"221,800",31,10,2021, , ,84.614,5,199,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"33,800",25,10,2021, , ,20.87,11,126-2,1,N, 
 ,덕산,11110-29,0639,0050,1999, , , ,"61,700",31,10,2021, , ,59.28,3,639-50,1,N, 
 ,삼성,11110-73,0596,0000,1998, , , ,"70,000",24,10,2021, , ,59.97,5,596,1,N, 
 ,삼성,11110-73,0596,0000,1998, , , ,"65,000",20,10,2021, , ,59.97,14,596,1,N, 
 ,종로센트레빌,11110-2224,0002,0001,2008, , , ,"90,000",20,10,2021, , ,59.92,7,2-1,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"112,500",22,10,2021, , ,84.9,8,232,1,N, 
 ,삼성,11110-73,0596,0000,1998, , , ,"66,500",21,10,2021, , ,59.97,6,596,1,N, 
 ,경희궁의아침2단지,11110-115,0071,0000,2004, , , ,"177,000",27,10,2021, , ,124.17,4,71,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",28,10,2021, , ,24.44,15,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",21,10,2021, , ,24.44,14,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,500",28,10,2021, , ,25.55,16,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",21,10,2021, , ,26.65,15,126-2,1,N, 
 ,갑을아파트,11110-68,0595,0000,1997, , , ,"18,500",19,10,2021, , ,30.46,7,595,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"209,000",20,10,2021, , ,84.8359,9,199,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"114,000",12,10,2021, , ,84.9,17,232,1,N, 
 ,경희궁자이(4단지),11110-2464,0126,0000,2017, , , ,"90,300",13,10,2021, , ,37.2635,8,126,1,N, 
 ,아남1,11110-25,0004,0000,1995, , , ,"115,000",8,10,2021, , ,84.9,8,4,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"13,000",26,10,2021, , ,16.67,9,296-19,1,N, 
 ,창신쌍용1,11110-37,0702,0000,1992, , , ,"73,000",7,10,2021, , ,54.7,3,702,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"46,500",9,10,2021, , ,25.55,11,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,800",7,10,2021, , ,26.65,13,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,800",5,10,2021, , ,26.65,9,126-2,1,N, 
 ,광화문스페이스본(101동~105동),11110-2203,0009,0000,2008, , , ,"146,000",12,10,2021, , ,108.07,1,9,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,500",5,10,2021, , ,25.55,13,126-2,1,N, 
 ,신동아블루아광화문의꿈,11110-2164,0254,0000,2007, , , ,"140,000",25,10,2021, , ,111.97,8,254,1,N, 
 ,삼전솔하임4차,11110-2368,0318,0002,2014, , , ,"13,000",5,10,2021, , ,15.09,14,318-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,800",14,10,2021, , ,26.65,10,126-2,1,N, 
 ,현대뜨레비앙,11110-102,0055,0000,2003, , , ,"33,000",7,10,2021, , ,46.64,3,55,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"87,000",9,10,2021, , ,59.95,18,232,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"194,500",5,10,2021, , ,84.614,2,199,1,N, 
 ,종로동광모닝스카이,11110-2343,1421,0001,2013, , , ,"11,150",15,10,2021, , ,15.855,10,1421-1,1,N, 
 ,경희궁파크팰리스,11110-107,0095,0000,2003, , , ,"180,000",20,10,2021, , ,147.62,2,95,1,N, 
 ,롯데낙천대,11110-71,0072,0000,2001, , , ,"96,000",7,10,2021, , ,84.21,12,72,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"33,800",18,10,2021, , ,24.44,11,126-2,1,N, 
 ,경희궁자이(3단지),11110-2446,0233,0000,2017, , , ,"170,000",2,10,2021, , ,59.9425,3,233,1,N, 
 ,종로유케이201,11110-2334,0201,0011,2013, , , ,"9,800",12,10,2021, , ,12.08,12,201-11,1,N, 
 ,로얄팰리스스위트,11110-205,0085,0000,2005, , , ,"36,800",1,10,2021, , ,39.67,13,85,1,N, 
 ,"동문(비동,씨동)(494-0)",11110-45,0494,0000,1997, , , ,"51,500",5,10,2021, , ,59.94,7,494,1,N, 
 ,종로청계힐스테이트,11110-2234,0766,0000,2009, , , ,"97,000",5,10,2021, , ,59.9426,9,766,1,N, 
 ,포레스트힐시티,11110-2440,0065,0002,2017, , , ,"19,500",1,10,2021, , ,16.672,9,65-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",1,10,2021, , ,26.33,8,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,000",22,11,2021,직거래, ,26.65,4,126-2,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"170,000",27,11,2021,중개거래,서울 영등포구 서울 종로구,59.895,5,199,1,N, 
 ,롯데캐슬천지인,11110-152,0076,0000,2004, , , ,"128,500",26,11,2021,중개거래,서울 종로구,112.54,11,76,1,N, 
 ,CS타워,11110-2291,0062,0002,2011, , , ,"14,000",22,11,2021,중개거래,서울 종로구,21.94,6,62-2,1,N, 
 ,구암하이빌,11110-89,0105,0022,2002, , , ,"46,000",16,11,2021,중개거래,서울 서대문구,84.94,1,105-22,1,N, 
 ,현대,11110-90,0082,0000,2000, , , ,"137,990",29,11,2021,중개거래,서울 종로구,84.92,19,82,1,N, 
 ,포레스트힐시티,11110-2440,0065,0002,2017, , , ,"28,500",27,11,2021,중개거래,서울 종로구,18.505,9,65-2,1,N, 
 ,할리우드파크아파트,11110-2364,0056,0135,2014, , , ,"61,000",19,11,2021,중개거래,서울 종로구,68.77,2,56-135,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",22,11,2021,직거래, ,26.33,7,126-2,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",23,11,2021,직거래, ,24.44,6,126-2,1,N, 
 ,삼흥,11110-35,0638,0045,1996, , , ,"52,000",27,11,2021,중개거래,서울 성동구 서울 종로구,57.42,1,638-45,1,N, 
 ,아남1,11110-25,0004,0000,1995, , , ,"116,000",26,11,2021,중개거래,서울 종로구,84.9,10,4,1,N, 
 ,삼전솔하임4차,11110-2368,0318,0002,2014, , , ,"11,300",26,11,2021,중개거래,서울 종로구,15.09,17,318-2,1,N, 
 ,일성빌라트,11110-77,0145,0005,1996, , , ,"65,000",5,11,2021,중개거래,서울 종로구,59.82,5,145-5,1,N, 
 ,세종,11110-13,0100,0000,1983, , , ,"88,000",16,11,2021,중개거래,서울 종로구,91.46,10,100,1,N, 
 ,인왕산2차아이파크,11110-2417,0088,0000,2015, , , ,"134,000",12,11,2021,중개거래,서울 종로구,84.0283,7,88,1,N, 
 ,창림,11110-111,0639,0020,1994, , , ,"50,000",3,11,2021,중개거래,서울 종로구,58.62,3,639-20,1,N, 
 ,창신쌍용2,11110-91,0703,0000,1993, , , ,"69,000",12,11,2021,중개거래,서울 중구,54.7,13,703,1,N, 
 ,종로청계힐스테이트,11110-2234,0766,0000,2009, , , ,"97,500",6,11,2021,중개거래,서울 종로구,59.9426,5,766,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,500",8,11,2021,직거래, ,26.65,8,126-2,1,N, 
 ,이화에수풀,11110-2359,0195,0010,2014, , , ,"19,900",10,11,2021,중개거래,서울 성북구,16.98,8,195-10,1,N, 
 ,현대뜨레비앙,11110-102,0055,0000,2003, , , ,"34,700",1,11,2021,중개거래,서울 종로구,45.5,7,55,1,N, 
 ,종로아인스빌,11110-2344,1392,0001,2013, , , ,"12,000",10,11,2021,중개거래,서울 중구,12.15,11,1392-1,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"10,200",6,11,2021,중개거래,서울 종로구,16.67,5,296-19,1,N, 
 ,아남1,11110-25,0004,0000,1995, , , ,"112,000",15,12,2021,중개거래,서울 종로구,84.9,19,4,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"46,500",24,12,2021,직거래, ,26.65,12,126-2,1,N, 
 ,아남1,11110-25,0004,0000,1995, , , ,"111,500",20,12,2021,중개거래,서울 종로구,84.9,17,4,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"79,500",18,12,2021,중개거래,서울 종로구,59.95,1,232,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"82,000",13,12,2021,중개거래,서울 종로구,59.95,2,232,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"10,900",27,12,2021,중개거래,서울 중구,16.67,5,296-19,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"34,800",9,12,2021,직거래, ,24.44,13,126-2,1,N, 
 ,경희궁자이(3단지),11110-2446,0233,0000,2017, , , ,"209,000",11,12,2021,중개거래,서울 종로구,84.8359,6,233,1,N, 
 ,경희궁자이(4단지),11110-2464,0126,0000,2017, , , ,"80,000",15,12,2021,중개거래,서울 종로구,33.982,6,126,1,N, 
 ,아남1,11110-25,0004,0000,1995, ,22.02.28,O,"114,000",15,12,2021,중개거래,서울 종로구,84.9,19,4,1,N, 
 ,경희궁자이(2단지),11110-2445,0199,0000,2017, , , ,"190,500",29,12,2021,중개거래,서울 종로구,77.974,10,199,1,N, 
 ,엘리시아,11110-2261,0066,0001,2009, , , ,"135,000",7,12,2021,중개거래,서울 마포구 서울 종로구,236.07,4,66-1,1,N, 
 ,두산,11110-34,0232,0000,1999, , , ,"74,000",6,12,2021,중개거래,경기 광주시,84.9,11,232,1,N, 
 ,종로중흥S클래스,11110-2339,0202,0003,2013, , , ,"13,000",7,12,2021,중개거래,서울 종로구,17.811,12,202-3,1,N, 
 ,종로동광모닝스카이,11110-2343,1421,0001,2013, , , ,"11,000",9,12,2021,중개거래,서울 종로구,15.855,15,1421-1,1,N, 
 ,이지마루종로,11110-2561,0126,0002,2021, , , ,"35,500",2,12,2021,직거래, ,25.55,15,126-2,1,N, 
 ,경희궁롯데캐슬,11110-2519,0089,0000,2019, , , ,"138,000",13,12,2021,중개거래,서울 종로구,59.6737,13,89,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"10,500",1,12,2021,직거래, ,15,9,296-19,1,N, 
 ,삼전솔하임2차,11110-2322,0296,0019,2012, , , ,"10,200",25,1,2022,중개거래,서울 종로구,15,7,296-19,1,N, 
 ,아남1,11110-25,0004,0000,1995, , , ,"118,000",19,1,2022,중개거래,서울 성북구 서울 종로구,84.9,18,4,1,N, 
 ,이화에수풀,11110-2359,0195,0010,2014, , , ,"19,500",3,1,2022,중개거래,서울 중구,16.98,7,195-10,1,N, 
